ts,id,x,y,z
50:34.3,8978,105.972031,29.352599,459.412749
50:40.5,8978,105.971985,29.352594,459.378747
50:46.7,8978,105.971938,29.35259,459.344745
50:52.9,8978,105.971892,29.352586,459.310743
50:59.1,8978,105.971846,29.352581,459.276741
51:05.3,8978,105.9718,29.352577,459.242739
51:11.5,8978,105.971753,29.352572,459.208737
51:17.7,8978,105.971707,29.352568,459.174735
51:23.9,8978,105.971661,29.352563,459.140734
51:30.1,8978,105.971615,29.352559,459.106732
51:36.3,8978,105.971569,29.352554,459.07273
51:42.5,8978,105.971522,29.35255,459.038728
51:48.7,8978,105.971476,29.352546,459.004726
51:54.9,8978,105.97143,29.352541,458.970724
52:01.1,8978,105.971384,29.352537,458.936722
51:13.2,9665,105.985843,29.361401,463.825133
51:19.4,9665,105.985891,29.36137,463.768191
51:25.6,9665,105.985939,29.361339,463.71125
51:31.8,9665,105.985987,29.361307,463.654308
51:38.0,9665,105.986035,29.361276,463.597366
51:44.2,9665,105.986083,29.361245,463.540424
51:50.4,9665,105.986132,29.361214,463.483482
51:56.6,9665,105.98618,29.361183,463.42654
52:02.8,9665,105.986228,29.361152,463.369598
52:09.0,9665,105.986276,29.361121,463.312656
52:15.2,9665,105.986324,29.36109,463.255715
52:21.4,9665,105.986373,29.361059,463.198773
52:27.6,9665,105.986421,29.361028,463.141831
52:33.8,9665,105.986469,29.360997,463.084889
52:40.0,9665,105.986517,29.360966,463.027947
46:50.6,4318,106.005427,29.360329,819.267938
46:56.8,4318,106.00531,29.360663,819.270417
47:03.0,4318,106.005194,29.360997,819.272895
47:09.2,4318,106.005077,29.361331,819.275373
47:15.4,4318,106.00496,29.361665,819.277852
47:21.6,4318,106.004843,29.361999,819.28033
47:27.8,4318,106.004727,29.362333,819.282809
47:34.0,4318,106.00461,29.362667,819.285287
47:40.2,4318,106.004493,29.363001,819.287765
47:46.4,4318,106.004376,29.363335,819.290244
47:52.6,4318,106.00426,29.363669,819.292722
47:58.8,4318,106.004143,29.364003,819.295201
48:05.0,4318,106.004026,29.364337,819.297679
48:11.2,4318,106.00391,29.364671,819.300158
48:17.4,4318,106.003793,29.365005,819.302636
13:54.0,3169,106.004246,29.356003,435.188538
20:06.0,3169,106.004246,29.356003,435.188538
26:18.0,3169,106.004246,29.356003,435.188538
32:30.0,3169,106.004246,29.356003,435.188538
38:42.0,3169,106.004246,29.356003,435.188538
44:54.0,3169,106.004246,29.356003,435.188538
51:06.0,3169,106.004246,29.356003,435.188538
57:18.0,3169,106.004246,29.356003,435.188538
03:30.0,3169,106.004246,29.356003,435.188538
09:42.0,3169,106.004246,29.356003,435.188538
15:54.0,3169,106.004246,29.356003,435.188538
22:06.0,3169,106.004246,29.356003,435.188538
28:18.0,3169,106.004246,29.356003,435.188538
34:30.0,3169,106.004246,29.356003,435.188538
40:42.0,3169,106.004246,29.356003,435.188538
55:01.7,5425,106.002335,29.400197,461.52367
55:07.9,5425,106.002337,29.400177,461.521989
55:14.1,5425,106.002339,29.400158,461.520308
55:20.3,5425,106.002341,29.400138,461.518627
55:26.5,5425,106.002343,29.400118,461.516945
55:32.7,5425,106.002345,29.400099,461.515264
55:38.9,5425,106.002347,29.400079,461.513583
55:45.1,5425,106.002349,29.400059,461.511902
55:51.3,5425,106.002351,29.40004,461.510221
55:57.5,5425,106.002353,29.40002,461.50854
56:03.7,5425,106.002355,29.4,461.506859
56:09.9,5425,106.002357,29.399981,461.505178
56:16.1,5425,106.002359,29.399961,461.503497
56:22.3,5425,106.002361,29.399941,461.501816
56:28.5,5425,106.002363,29.399922,461.500135
55:07.2,4722,105.972834,29.351307,494.255873
55:13.3,4722,105.972698,29.351006,498.669146
55:19.4,4722,105.972563,29.350704,503.082418
55:25.5,4722,105.972427,29.350402,507.49569
55:31.6,4722,105.972292,29.350101,511.908962
55:37.7,4722,105.972156,29.349799,516.322234
55:43.8,4722,105.972021,29.349497,520.735507
55:49.9,4722,105.971885,29.349196,525.148779
55:56.0,4722,105.97175,29.348894,529.562051
56:02.1,4722,105.971614,29.348592,533.975323
56:08.2,4722,105.971479,29.348291,538.388595
56:14.3,4722,105.971343,29.347989,542.801868
56:20.4,4722,105.971208,29.347687,547.21514
56:26.5,4722,105.971072,29.347386,551.628412
56:32.6,4722,105.970937,29.347084,556.041684
55:38.4,5154,105.982861,29.351748,738.281892
55:44.6,5154,105.982605,29.351633,737.651501
55:50.8,5154,105.98235,29.351519,737.021111
55:57.0,5154,105.982094,29.351405,736.39072
56:03.2,5154,105.981839,29.351291,735.76033
56:09.4,5154,105.981583,29.351177,735.129939
56:15.6,5154,105.981328,29.351063,734.499549
56:21.8,5154,105.981072,29.350948,733.869158
56:28.0,5154,105.980817,29.350834,733.238768
56:34.2,5154,105.980561,29.35072,732.608377
56:40.4,5154,105.980306,29.350606,731.977987
56:46.6,5154,105.98005,29.350492,731.347596
56:52.8,5154,105.979795,29.350377,730.717206
56:59.0,5154,105.97954,29.350263,730.086815
57:05.2,5154,105.979284,29.350149,729.456424
55:00.2,3626,105.984675,29.346521,436.280105
55:06.5,3626,105.984637,29.346473,436.54343
55:12.8,3626,105.984598,29.346424,436.806755
55:19.1,3626,105.98456,29.346376,437.070079
55:25.4,3626,105.984521,29.346327,437.333404
55:31.7,3626,105.984483,29.346279,437.596728
55:38.0,3626,105.984445,29.34623,437.860053
55:44.3,3626,105.984406,29.346182,438.123377
55:50.6,3626,105.984368,29.346133,438.386702
55:56.9,3626,105.984329,29.346085,438.650027
56:03.2,3626,105.984291,29.346036,438.913351
56:09.5,3626,105.984252,29.345987,439.176676
56:15.8,3626,105.984214,29.345939,439.44
56:22.1,3626,105.984176,29.34589,439.703325
56:28.4,3626,105.984137,29.345842,439.96665
55:44.1,4833,105.983199,29.349707,473.965448
55:50.3,4833,105.982868,29.349658,474.995011
55:56.5,4833,105.982537,29.349608,476.024574
56:02.7,4833,105.982205,29.349559,477.054137
56:08.9,4833,105.981874,29.34951,478.0837
56:15.1,4833,105.981543,29.34946,479.113263
56:21.3,4833,105.981212,29.349411,480.142826
56:27.5,4833,105.980881,29.349362,481.172389
56:33.7,4833,105.98055,29.349312,482.201952
56:39.9,4833,105.980219,29.349263,483.231515
56:46.1,4833,105.979888,29.349214,484.261078
56:52.3,4833,105.979556,29.349164,485.290641
56:58.5,4833,105.979225,29.349115,486.320204
57:04.7,4833,105.978894,29.349066,487.349767
57:10.9,4833,105.978563,29.349017,488.37933
48:15.4,6238,106.016439,29.364226,572.487063
48:21.6,6238,106.016493,29.364269,572.488461
48:27.8,6238,106.016546,29.364312,572.48986
48:34.0,6238,106.0166,29.364356,572.491258
48:40.2,6238,106.016654,29.364399,572.492657
48:46.4,6238,106.016708,29.364442,572.494055
48:52.6,6238,106.016761,29.364485,572.495454
48:58.8,6238,106.016815,29.364529,572.496852
49:05.0,6238,106.016869,29.364572,572.498251
49:11.2,6238,106.016922,29.364615,572.499649
49:17.4,6238,106.016976,29.364658,572.501048
49:23.6,6238,106.01703,29.364701,572.502446
49:29.8,6238,106.017084,29.364745,572.503845
49:36.0,6238,106.017137,29.364788,572.505243
49:42.2,6238,106.017191,29.364831,572.506642
48:30.3,6288,105.978613,29.355448,454.513804
48:36.5,6288,105.978589,29.355449,454.71161
48:42.7,6288,105.978564,29.355451,454.909416
48:48.9,6288,105.978539,29.355452,455.107222
48:55.1,6288,105.978515,29.355454,455.305028
49:01.3,6288,105.97849,29.355455,455.502834
49:07.5,6288,105.978465,29.355456,455.70064
49:13.7,6288,105.978441,29.355458,455.898446
49:19.9,6288,105.978416,29.355459,456.096252
49:26.1,6288,105.978391,29.355461,456.294058
49:32.3,6288,105.978367,29.355462,456.491864
49:38.5,6288,105.978342,29.355464,456.68967
49:44.7,6288,105.978317,29.355465,456.887477
49:50.9,6288,105.978293,29.355467,457.085283
49:57.1,6288,105.978268,29.355468,457.283089
48:35.2,6683,105.994295,29.352287,447.909749
48:41.4,6683,105.994366,29.35231,447.908222
48:47.6,6683,105.994436,29.352334,447.906694
48:53.8,6683,105.994507,29.352357,447.905167
49:00.0,6683,105.994577,29.352381,447.90364
49:06.2,6683,105.994648,29.352404,447.902112
49:12.4,6683,105.994718,29.352428,447.900585
49:18.6,6683,105.994789,29.352451,447.899057
49:24.8,6683,105.99486,29.352475,447.89753
49:31.0,6683,105.99493,29.352498,447.896003
49:37.2,6683,105.995001,29.352522,447.894475
49:43.4,6683,105.995071,29.352546,447.892948
49:49.6,6683,105.995142,29.352569,447.891421
49:55.8,6683,105.995212,29.352593,447.889893
50:02.0,6683,105.995283,29.352616,447.888366
49:24.3,7717,105.975987,29.339957,439.322572
49:30.5,7717,105.975952,29.339938,439.324782
49:36.7,7717,105.975916,29.33992,439.326992
49:42.9,7717,105.975881,29.339901,439.329202
49:49.1,7717,105.975846,29.339882,439.331411
49:55.3,7717,105.97581,29.339863,439.333621
50:01.5,7717,105.975775,29.339844,439.335831
50:07.7,7717,105.97574,29.339825,439.338041
50:13.9,7717,105.975704,29.339806,439.34025
50:20.1,7717,105.975669,29.339787,439.34246
50:26.3,7717,105.975633,29.339768,439.34467
50:32.5,7717,105.975598,29.339749,439.34688
50:38.7,7717,105.975563,29.33973,439.349089
50:44.9,7717,105.975527,29.339711,439.351299
50:51.1,7717,105.975492,29.339692,439.353509
49:44.2,8161,105.981289,29.350425,402.950127
49:50.5,8161,105.981281,29.350423,402.950447
49:56.8,8161,105.981273,29.350421,402.950767
50:03.1,8161,105.981265,29.350419,402.951087
50:09.4,8161,105.981257,29.350418,402.951407
50:15.7,8161,105.981249,29.350416,402.951727
50:22.0,8161,105.981242,29.350414,402.952047
50:28.3,8161,105.981234,29.350412,402.952367
50:34.6,8161,105.981226,29.35041,402.952687
50:40.9,8161,105.981218,29.350408,402.953007
50:47.2,8161,105.98121,29.350406,402.953327
50:53.5,8161,105.981202,29.350404,402.953647
50:59.8,8161,105.981194,29.350403,402.953967
51:06.1,8161,105.981186,29.350401,402.954287
51:12.4,8161,105.981178,29.350399,402.954607
50:01.2,8513,105.983952,29.339187,417.120375
50:07.5,8513,105.983964,29.339195,417.119712
50:13.8,8513,105.983975,29.339204,417.119049
50:20.1,8513,105.983986,29.339212,417.118385
50:26.4,8513,105.983997,29.33922,417.117722
50:32.7,8513,105.984008,29.339229,417.117059
50:39.0,8513,105.98402,29.339237,417.116396
50:45.3,8513,105.984031,29.339246,417.115733
50:51.6,8513,105.984042,29.339254,417.11507
50:57.9,8513,105.984053,29.339263,417.114407
51:04.2,8513,105.984065,29.339271,417.113744
51:10.5,8513,105.984076,29.33928,417.11308
51:16.8,8513,105.984087,29.339288,417.112417
51:23.1,8513,105.984098,29.339297,417.111754
51:29.4,8513,105.984109,29.339305,417.111091
50:01.2,8514,105.975003,29.33197,460.667295
50:07.5,8514,105.974996,29.331965,460.66781
50:13.8,8514,105.97499,29.331961,460.668326
50:20.1,8514,105.974984,29.331956,460.668841
50:26.4,8514,105.974978,29.331951,460.669357
50:32.7,8514,105.974972,29.331946,460.669872
50:39.0,8514,105.974965,29.331942,460.670388
50:45.3,8514,105.974959,29.331937,460.670903
50:51.6,8514,105.974953,29.331932,460.671419
50:57.9,8514,105.974947,29.331927,460.671934
51:04.2,8514,105.974941,29.331923,460.672449
51:10.5,8514,105.974935,29.331918,460.672965
51:16.8,8514,105.974928,29.331913,460.67348
51:23.1,8514,105.974922,29.331908,460.673996
51:29.4,8514,105.974916,29.331903,460.674511
51:35.5,435,106.004945,29.360606,421.332122
51:41.8,435,106.004964,29.360563,421.315098
51:48.1,435,106.004982,29.360521,421.298075
51:54.4,435,106.005001,29.360478,421.281052
52:00.7,435,106.00502,29.360435,421.264028
52:07.0,435,106.005038,29.360393,421.247005
52:13.3,435,106.005057,29.36035,421.229982
52:19.6,435,106.005076,29.360307,421.212958
52:25.9,435,106.005094,29.360265,421.195935
52:32.2,435,106.005113,29.360222,421.178911
52:38.5,435,106.005132,29.360179,421.161888
52:44.8,435,106.00515,29.360137,421.144865
52:51.1,435,106.005169,29.360094,421.127841
52:57.4,435,106.005188,29.360051,421.110818
53:03.7,435,106.005206,29.360009,421.093794
51:42.6,642,105.978751,29.353226,429.318999
51:48.8,642,105.978709,29.353086,428.921922
51:55.0,642,105.978667,29.352947,428.524845
52:01.2,642,105.978624,29.352807,428.127768
52:07.4,642,105.978582,29.352667,427.730691
52:13.6,642,105.97854,29.352528,427.333613
52:19.8,642,105.978498,29.352388,426.936536
52:26.0,642,105.978455,29.352249,426.539459
52:32.2,642,105.978413,29.352109,426.142382
52:38.4,642,105.978371,29.351969,425.745305
52:44.6,642,105.978329,29.35183,425.348228
52:50.8,642,105.978286,29.35169,424.951151
52:57.0,642,105.978244,29.351551,424.554073
53:03.2,642,105.978202,29.351411,424.156996
53:09.4,642,105.97816,29.351271,423.759919
51:42.9,612,105.971822,29.354067,486.9971
51:49.1,612,105.971791,29.354068,486.987194
51:55.3,612,105.97176,29.354069,486.977289
52:01.5,612,105.971729,29.354071,486.967383
52:07.7,612,105.971698,29.354072,486.957477
52:13.9,612,105.971667,29.354073,486.947572
52:20.1,612,105.971636,29.354074,486.937666
52:26.3,612,105.971605,29.354075,486.92776
52:32.5,612,105.971574,29.354077,486.917855
52:38.7,612,105.971543,29.354078,486.907949
52:44.9,612,105.971512,29.354079,486.898043
52:51.1,612,105.971481,29.35408,486.888138
52:57.3,612,105.97145,29.354082,486.878232
53:03.5,612,105.971419,29.354083,486.868326
53:09.7,612,105.971388,29.354084,486.858421
51:42.1,892,105.979089,29.349928,437.562219
51:48.3,892,105.979049,29.349919,437.563951
51:54.5,892,105.979009,29.349909,437.565683
52:00.7,892,105.97897,29.3499,437.567415
52:06.9,892,105.97893,29.349891,437.569147
52:13.1,892,105.97889,29.349881,437.570878
52:19.3,892,105.97885,29.349872,437.57261
52:25.5,892,105.978811,29.349862,437.574342
52:31.7,892,105.978771,29.349853,437.576074
52:37.9,892,105.978731,29.349844,437.577806
52:44.1,892,105.978692,29.349834,437.579538
52:50.3,892,105.978652,29.349825,437.58127
52:56.5,892,105.978612,29.349816,437.583002
53:02.7,892,105.978573,29.349806,437.584734
53:08.9,892,105.978533,29.349797,437.586466
51:41.0,859,105.975433,29.339557,434.917762
51:47.2,859,105.975398,29.339538,434.920007
51:53.4,859,105.975362,29.339519,434.922252
51:59.6,859,105.975327,29.3395,434.924497
52:05.8,859,105.975292,29.339481,434.926743
52:12.0,859,105.975257,29.339462,434.928988
52:18.2,859,105.975222,29.339443,434.931233
52:24.4,859,105.975187,29.339424,434.933478
52:30.6,859,105.975151,29.339405,434.935723
52:36.8,859,105.975116,29.339386,434.937968
52:43.0,859,105.975081,29.339367,434.940214
52:49.2,859,105.975046,29.339348,434.942459
52:55.4,859,105.975011,29.339329,434.944704
53:01.6,859,105.974976,29.33931,434.946949
53:07.8,859,105.974941,29.339291,434.949194
52:44.6,1172,105.968645,29.348117,503.431866
52:50.9,1172,105.968584,29.348104,504.073925
52:57.2,1172,105.968524,29.348091,504.715983
53:03.5,1172,105.968463,29.348078,505.358041
53:09.8,1172,105.968402,29.348064,506.0001
53:16.1,1172,105.968342,29.348051,506.642158
53:22.4,1172,105.968281,29.348038,507.284216
53:28.7,1172,105.968221,29.348025,507.926275
53:35.0,1172,105.96816,29.348011,508.568333
53:41.3,1172,105.968099,29.347998,509.210391
53:47.6,1172,105.968039,29.347985,509.852449
53:53.9,1172,105.967978,29.347972,510.494508
54:00.2,1172,105.967918,29.347958,511.136566
54:06.5,1172,105.967857,29.347945,511.778624
54:12.8,1172,105.967796,29.347932,512.420683
52:51.4,1557,105.980764,29.353999,404.659255
52:57.7,1557,105.980672,29.353997,403.333984
53:04.0,1557,105.980581,29.353995,402.008713
53:10.3,1557,105.980489,29.353993,400.683442
53:16.6,1557,105.980398,29.353991,399.358172
53:22.9,1557,105.980306,29.353989,398.032901
53:29.2,1557,105.980215,29.353987,396.70763
53:35.5,1557,105.980123,29.353985,395.382359
53:41.8,1557,105.980032,29.353983,394.057088
53:48.1,1557,105.97994,29.353981,392.731817
53:54.4,1557,105.979849,29.353979,391.406547
54:00.7,1557,105.979757,29.353977,390.081276
54:07.0,1557,105.979666,29.353974,388.756005
54:13.3,1557,105.979574,29.353972,387.430734
54:19.6,1557,105.979483,29.35397,386.105463
52:25.7,1850,105.969959,29.347653,465.115927
52:32.0,1850,105.969892,29.347637,465.119812
52:38.3,1850,105.969825,29.347621,465.123697
52:44.6,1850,105.969758,29.347605,465.127582
52:50.9,1850,105.969691,29.347589,465.131468
52:57.2,1850,105.969624,29.347573,465.135353
53:03.5,1850,105.969557,29.347557,465.139238
53:09.8,1850,105.96949,29.347541,465.143123
53:16.1,1850,105.969423,29.347525,465.147008
53:22.4,1850,105.969356,29.347509,465.150893
53:28.7,1850,105.969289,29.347493,465.154778
53:35.0,1850,105.969222,29.347477,465.158663
53:41.3,1850,105.969155,29.347461,465.162548
53:47.6,1850,105.969088,29.347445,465.166433
53:53.9,1850,105.969021,29.347429,465.170319
52:39.3,2135,106.008966,29.385638,469.218348
52:45.5,2135,106.008971,29.385707,469.222239
52:51.7,2135,106.008976,29.385776,469.226129
52:57.9,2135,106.008981,29.385845,469.230019
53:04.1,2135,106.008986,29.385914,469.23391
53:10.3,2135,106.008992,29.385983,469.2378
53:16.5,2135,106.008997,29.386052,469.241691
53:22.7,2135,106.009002,29.386121,469.245581
53:28.9,2135,106.009007,29.38619,469.249471
53:35.1,2135,106.009012,29.386259,469.253362
53:41.3,2135,106.009017,29.386328,469.257252
53:47.5,2135,106.009023,29.386397,469.261143
53:53.7,2135,106.009028,29.386466,469.265033
53:59.9,2135,106.009033,29.386534,469.268923
54:06.1,2135,106.009038,29.386603,469.272814
52:51.4,2405,105.979158,29.35527,435.668857
52:57.7,2405,105.979175,29.355271,435.668184
53:04.0,2405,105.979191,29.355271,435.667512
53:10.3,2405,105.979207,29.355272,435.66684
53:16.6,2405,105.979224,29.355273,435.666168
53:22.9,2405,105.97924,29.355274,435.665496
53:29.2,2405,105.979257,29.355274,435.664824
53:35.5,2405,105.979273,29.355275,435.664151
53:41.8,2405,105.979289,29.355276,435.663479
53:48.1,2405,105.979306,29.355276,435.662807
53:54.4,2405,105.979322,29.355277,435.662135
54:00.7,2405,105.979339,29.355278,435.661463
54:07.0,2405,105.979355,29.355278,435.660791
54:13.3,2405,105.979371,29.355279,435.660118
54:19.6,2405,105.979388,29.35528,435.659446
53:04.2,2690,105.979932,29.358333,425.184606
53:10.4,2690,105.979911,29.358335,425.185458
53:16.6,2690,105.97989,29.358336,425.18631
53:22.8,2690,105.979868,29.358338,425.187161
53:29.0,2690,105.979847,29.358339,425.188013
53:35.2,2690,105.979826,29.358341,425.188865
53:41.4,2690,105.979804,29.358342,425.189716
53:47.6,2690,105.979783,29.358344,425.190568
53:53.8,2690,105.979761,29.358345,425.19142
54:00.0,2690,105.97974,29.358347,425.192271
54:06.2,2690,105.979719,29.358348,425.193123
54:12.4,2690,105.979697,29.35835,425.193975
54:18.6,2690,105.979676,29.358351,425.194826
54:24.8,2690,105.979655,29.358353,425.195678
54:31.0,2690,105.979633,29.358354,425.19653
53:35.8,3092,105.98324,29.360143,421.549467
53:42.0,3092,105.983276,29.360135,421.480538
53:48.2,3092,105.983312,29.360127,421.411609
53:54.4,3092,105.983348,29.360119,421.34268
54:00.6,3092,105.983384,29.360111,421.273751
54:06.8,3092,105.98342,29.360103,421.204822
54:13.0,3092,105.983457,29.360095,421.135893
54:19.2,3092,105.983493,29.360087,421.066964
54:25.4,3092,105.983529,29.360079,420.998035
54:31.6,3092,105.983565,29.360071,420.929106
54:37.8,3092,105.983601,29.360063,420.860177
54:44.0,3092,105.983637,29.360055,420.791248
54:50.2,3092,105.983673,29.360047,420.722319
54:56.4,3092,105.983709,29.360039,420.65339
55:02.6,3092,105.983745,29.360032,420.584461
53:49.0,3438,105.990513,29.362701,784.72592
53:55.2,3438,105.990475,29.362713,784.870635
54:01.4,3438,105.990437,29.362724,785.015349
54:07.6,3438,105.990399,29.362735,785.160064
54:13.8,3438,105.99036,29.362747,785.304778
54:20.0,3438,105.990322,29.362758,785.449493
