ts,id,x,y,z,devlon,devlat,devheight,tardistance,tarazim,tarpitch,tarheadangle,radialspeed,tarspeed,rcs,tartype,tarcatecred,threlevel,radtaskway,historydotnum,tacquality,tarrange,reserve,reporttime,devid
21:08.1,7519,106.00253563501539,29.35719728783925,350.07693786825985,106.006782,29.356452,351.8,420.55254890057705,28133,-23,28133,46,35,0,0,0,200,0,10,0,1908,0,13:02.5,1
21:08.3,7534,105.98785250637417,29.35879224213363,363.3151554269716,106.006782,29.356452,351.8,1856.4374000000225,27803,34,27803,92,813,20,0,0,200,0,4,0,4139,0,13:02.5,1
21:08.4,463,105.9479757987385,29.36750313933945,647.780828922987,106.006782,29.356452,351.8,5847.7981749172895,28212,287,28212,-579,1082,6,0,0,500,0,5,0,1695,0,13:02.5,1
21:08.4,310,105.94785591306491,29.367283241166753,624.1236638957635,106.006782,29.356452,351.8,5852.96551278965,28186,264,28186,-579,1318,35,0,0,500,0,5,0,1695,0,13:02.5,1
21:09.4,8467,106.00568782816454,29.356955242211033,369.65042314399034,106.006782,29.356452,351.8,121.32635190582543,29770,845,29770,90,907,0,0,0,200,0,6,0,23221,0,13:02.5,1
21:09.7,165,106.00100016291931,29.347555721583454,383.4973255721852,106.006782,29.356452,351.8,1135.225213269759,20965,159,20965,208,740,21,0,0,200,0,9,0,3386,0,13:02.5,1
21:10.0,6457,105.98373713976545,29.369815237694727,528.181056406349,106.006782,29.356452,351.8,2689.3874480221557,30350,374,30350,-431,967,3358,0,0,300,0,4,0,256234,0,13:02.5,1
21:10.0,294,105.99900412766952,29.345653220488593,348.7681387094781,106.006782,29.356452,351.8,1415.413326462034,21225,-12,21225,-46,38,8,0,0,200,0,12,0,1866,0,13:02.5,1
21:10.2,1459,105.98811958893052,29.36866730126489,380.34837821498513,106.006782,29.356452,351.8,2262.343471403812,30677,71,30677,-1750,2555,328,1,0,300,0,7,0,60016,0,13:02.5,1
21:10.3,6675,105.98607286012944,29.33288136056682,405.3362011285499,106.006782,29.356452,351.8,3297.6608480151385,21759,91,21759,-1343,1615,0,8,0,400,0,15,0,1219,0,13:02.5,1
21:10.8,6651,106.01554031838886,29.3643979190595,353.4714358812198,106.006782,29.356452,351.8,1224.3737889903007,4399,7,4399,67,74,172,0,0,200,0,4,0,12730,0,13:02.5,1
21:10.8,1862,106.00440485603056,29.35419080095863,350.0573596218601,106.006782,29.356452,351.8,340.75815031622045,22264,-29,22264,-46,18,0,0,0,200,0,11,0,2068,0,13:02.5,1
21:11.3,3348,106.01451750096253,29.361957451064466,359.770048356615,106.006782,29.356452,351.8,967.8489463618324,5090,46,5090,808,941,107,0,0,100,0,8,0,6520,0,13:02.5,1
21:11.3,1442,105.98142824463149,29.386624912021677,460.11505758110434,106.006782,29.356452,351.8,4154.318063540858,32365,147,32365,-90,48,2,0,0,400,0,54,0,408,0,13:02.5,1
21:11.3,7970,106.00536389709043,29.358377733995667,376.1179733676836,106.006782,29.356452,351.8,255.1895886473519,32717,546,32717,-363,479,0,0,0,200,0,4,0,4396,0,13:02.5,1
21:11.3,6522,105.99243804964388,29.347194354597132,362.7283716062084,106.006782,29.356452,351.8,1730.1941688507918,23362,35,23362,46,533,3,0,0,200,0,10,0,1213,0,13:02.5,1
21:11.3,670,105.98622496779616,29.344117332446157,382.0395119590685,106.006782,29.356452,351.8,2419.8922000002467,23559,70,23559,46,264,1,0,0,300,0,4,0,1049,0,13:02.5,1
21:11.6,8503,105.99522212960805,29.37385739817929,515.0751165039837,106.006782,29.356452,351.8,2238.1037402493575,32981,417,32981,227,686,132,0,0,300,0,4,0,53533,0,13:02.5,1
21:11.6,6843,105.9966725611947,29.369413452521204,373.6453183069825,106.006782,29.356452,351.8,1740.2204403270905,32566,71,32566,-181,471,23,0,0,300,0,4,0,1426,0,13:02.5,1
21:11.9,682,105.978776803599,29.3423003390929,426.6745534632355,106.006782,29.356452,351.8,3140.596415344081,24003,135,24003,-115,108,47,0,0,400,0,7,0,13940,0,13:02.5,1
21:11.9,7835,105.9949322052615,29.35104963431312,376.96786198951304,106.006782,29.356452,351.8,1297.4802101689534,24251,110,24251,-1320,1687,0,0,0,200,0,6,0,681,0,13:02.5,1
21:12.1,489,105.99936422157539,29.368949251380823,356.8287700600922,106.006782,29.356452,351.8,1561.3692250109866,33252,17,33252,181,617,17,0,0,200,0,26,0,1824,0,13:02.5,1
21:12.4,5092,106.01320722327435,29.358134490998694,355.35122239403427,106.006782,29.356452,351.8,651.2229892297017,7335,30,7335,202,895,5,0,0,200,0,5,0,8218,0,13:02.5,1
21:12.5,5788,105.9964114377361,29.3532769796106,357.3049284545705,106.006782,29.356452,351.8,1066.82146440349,25073,29,25073,46,3,3,8,0,200,0,49,0,1604,0,13:02.5,1
21:12.6,1544,105.98842505047277,29.350878475149845,378.68996989447623,106.006782,29.356452,351.8,1886.8745289665624,25088,80,25088,46,101,4,0,0,300,0,4,0,1301,0,13:02.5,1
21:12.7,2063,105.9873979683879,29.3526810998135,364.05879953689873,106.006782,29.356452,351.8,1928.272654872336,25748,35,25748,-46,174,6,0,0,200,0,4,0,1245,0,13:02.5,1
21:13.0,644,105.99710190444446,29.355193918477063,351.39538286905736,106.006782,29.356452,351.8,950.3094163992686,26156,-2,26156,-46,71,1,0,0,200,0,27,0,2157,0,13:02.5,1
21:13.0,355,105.99988615834464,29.355410771201974,348.2784291058779,106.006782,29.356452,351.8,679.528039268487,26022,-29,26022,46,49,1,0,0,200,0,7,0,1309,0,13:02.5,1
21:13.2,7084,106.011970624983,29.356997365800467,345.8468885011971,106.006782,29.356452,351.8,507.50435076891597,8315,-67,8315,67,62,14,0,0,200,0,11,0,19280,0,13:02.5,1
21:13.2,4536,105.99047326658844,29.355233781350996,372.4412100035697,106.006782,29.356452,351.8,1589.6024093097228,26513,73,26513,-185,1030,0,0,0,300,0,4,0,1160,0,13:02.5,1
21:13.5,8992,106.007586587128,29.36659987821003,378.86309205461293,106.006782,29.356452,351.8,1127.9079762916826,397,136,397,-909,1383,15,0,0,200,0,5,0,1190,0,13:02.5,1
21:13.5,2077,105.97845902588254,29.355277513830615,419.42586468718946,106.006782,29.356452,351.8,2754.329852054969,26729,139,26729,-208,284,879,0,0,300,0,4,0,10664,0,13:02.5,1
21:13.5,7692,105.98314463178023,29.354256824997783,390.4092950383201,106.006782,29.356452,351.8,2308.595344431751,26395,94,26395,-162,111,3,0,0,300,0,5,0,3234,0,13:02.5,1
21:14.0,1037,106.0274323223496,29.355750406440908,385.3863007640466,106.006782,29.356452,351.8,2007.113840309281,9221,94,9221,-44,50,0,0,0,300,0,4,0,848,0,13:02.5,1
21:14.1,4949,105.98775873897107,29.358775377563713,365.97315018996596,106.006782,29.356452,351.8,1865.213600000157,27794,42,27794,69,210,66,0,0,200,0,21,0,4420,0,13:02.5,1
21:14.1,7534,105.98792116533801,29.358783758914694,363.3132007289678,106.006782,29.356452,351.8,1849.7043362238003,27803,34,27803,92,813,20,0,0,200,0,4,0,4139,0,13:02.5,1
21:14.3,7519,106.00258348269084,29.357169641590602,349.868712563999,106.006782,29.356452,351.8,415.40097643014735,28104,-26,28104,-46,20,0,0,0,200,0,11,0,1831,0,13:02.5,1
21:14.6,463,105.9475346345094,29.3668466330497,660.6210351316258,106.006782,29.356452,351.8,5875.617364927819,28133,298,28133,-301,1146,5,0,0,500,0,6,0,1593,0,13:02.5,1
21:14.6,310,105.94742462311774,29.366657552401165,640.5662380307913,106.006782,29.356452,351.8,5880.98802068956,28111,278,28111,-301,1315,24,0,0,500,0,6,0,1593,0,13:02.5,1
21:15.4,8467,106.00542326308967,29.356673985682118,372.3430658476427,106.006782,29.356452,351.8,135.78229486571763,28056,870,28056,-694,878,0,0,0,200,0,7,0,16122,0,13:02.5,1
21:15.9,165,106.00100016291931,29.347555721583454,383.4973255721852,106.006782,29.356452,351.8,1135.225213269759,20965,159,20965,208,740,21,0,0,200,0,9,0,3386,0,13:02.5,1
21:16.2,6457,105.98345539582952,29.369978568784134,528.1949531640857,106.006782,29.356452,351.8,2722.1236046388026,30350,370,30350,-431,967,3358,0,0,300,0,4,0,256234,0,13:02.5,1
21:16.2,294,105.99898829035774,29.34563122919869,348.768780794926,106.006782,29.356452,351.8,1418.2956825611097,21225,-12,21225,-46,38,8,0,0,200,0,12,0,1866,0,13:02.5,1
21:16.5,1459,105.98567508762885,29.36704585914964,404.92609865777194,106.006782,29.356452,351.8,2362.7321999998803,29981,127,29981,-2591,2982,220,1,0,300,0,8,0,1054,0,13:02.5,1
21:16.5,6675,105.98607286012944,29.33288136056682,405.3362011285499,106.006782,29.356452,351.8,3297.6608480151385,21759,91,21759,-1343,1615,0,8,0,400,0,15,0,1219,0,13:02.5,1
21:17.0,6651,106.01565401836106,29.364353477340792,342.1641759676859,106.006782,29.356452,351.8,1228.5872831452252,4452,-45,4452,89,82,124,0,0,200,0,5,0,4880,0,13:02.5,1
21:17.0,1862,106.00440485603056,29.35419080095863,350.0573596218601,106.006782,29.356452,351.8,340.75815031622045,22264,-29,22264,-46,18,0,0,0,200,0,11,0,2068,0,13:02.5,1
21:17.5,3348,106.01401473080486,29.361599655126785,359.7608032207936,106.006782,29.356452,351.8,904.9509397154197,5090,49,5090,808,941,107,0,0,100,0,8,0,6520,0,13:02.5,1
21:17.5,1442,105.98151973225147,29.386601423118805,466.2147060567513,106.006782,29.356452,351.8,4147.127812454266,32373,156,32373,-45,44,2,0,0,400,0,55,0,405,0,13:02.5,1
21:17.5,7970,106.0052427980473,29.358542178165678,376.11887669563293,106.006782,29.356452,351.8,276.7909968785446,32717,503,32717,-363,479,0,0,0,200,0,4,0,4396,0,13:02.5,1
21:17.5,670,105.98625449460849,29.3441350535959,382.0381932090968,106.006782,29.356452,351.8,2416.416529367444,23559,70,23559,46,264,1,0,0,300,0,4,0,1049,0,13:02.5,1
21:17.8,8503,105.99522212960805,29.37385739817929,515.0751165039837,106.006782,29.356452,351.8,2238.1037402493575,32981,417,32981,227,686,132,0,0,300,0,4,0,53533,0,13:02.5,1
21:17.8,6843,105.9966725611947,29.369413452521204,373.6453183069825,106.006782,29.356452,351.8,1740.2204403270905,32566,71,32566,-181,471,23,0,0,300,0,4,0,1426,0,13:02.5,1
21:18.1,682,105.97871273351849,29.342267951770317,426.678095378913,106.006782,29.356452,351.8,3147.778448862818,24003,134,24003,-115,108,47,0,0,400,0,7,0,13940,0,13:02.5,1
21:18.1,7835,105.9949322052615,29.35104963431312,376.96786198951304,106.006782,29.356452,351.8,1297.4802101689534,24251,110,24251,-1320,1687,0,0,0,200,0,6,0,681,0,13:02.5,1
21:18.3,489,105.99936422157539,29.368949251380823,356.8287700600922,106.006782,29.356452,351.8,1561.3692250109866,33252,17,33252,181,617,17,0,0,200,0,26,0,1824,0,13:02.5,1
21:18.6,5788,105.99635465904137,29.353197296710245,360.01989559829235,106.006782,29.356452,351.8,1074.978059901304,25039,43,25039,46,15,4,8,0,200,0,50,0,3055,0,13:02.5,1
21:18.9,2063,105.9873979683879,29.3526810998135,364.05879953689873,106.006782,29.356452,351.8,1928.272654872336,25748,35,25748,-46,174,6,0,0,200,0,4,0,1245,0,13:02.5,1
21:19.1,644,105.9970675860775,29.35518945695759,351.39588536322117,106.006782,29.356452,351.8,953.6785424171898,26156,-2,26156,-46,71,1,0,0,200,0,27,0,2157,0,13:02.5,1
21:19.1,355,105.99992162463877,29.355416127356214,348.27805798407644,106.006782,29.356452,351.8,676.0331906049903,26022,-30,26022,46,49,1,0,0,200,0,7,0,1309,0,13:02.5,1
21:19.4,7084,106.01198173398492,29.35691896193757,345.1493373159319,106.006782,29.356452,351.8,507.62450309990385,8414,-75,8414,67,66,25,0,0,200,0,12,1,38751,0,13:02.5,1
21:19.7,8992,106.007586587128,29.36659987821003,378.86309205461293,106.006782,29.356452,351.8,1127.9079762916826,397,136,397,-909,1383,15,0,0,200,0,5,0,1190,0,13:02.5,1
21:19.7,2077,105.97845902588254,29.355277513830615,419.42586468718946,106.006782,29.356452,351.8,2754.329852054969,26729,139,26729,-208,284,879,0,0,300,0,4,0,10664,0,13:02.5,1
21:19.7,7692,105.98301941208653,29.35424518458555,390.4137287065387,106.006782,29.356452,351.8,2320.822126494494,26395,94,26395,-162,111,3,0,0,300,0,5,0,3234,0,13:02.5,1
21:19.7,8467,106.00512539779717,29.356417131309108,373.26016185991466,106.006782,29.356452,351.8,162.34086879399842,26862,759,26862,-787,858,0,0,0,200,0,8,0,1519,0,13:02.5,1
21:20.3,4949,105.98790432561265,29.3587244785302,366.7559424098581,106.006782,29.356452,351.8,1850.4432000000622,27782,45,27782,92,243,62,0,0,200,0,22,1,10874,0,13:02.5,1
21:20.3,7534,105.98789766421739,29.3584722290599,363.1417058715597,106.006782,29.356452,351.8,1847.4626708848627,27696,34,27696,92,587,32,0,0,200,0,5,0,10874,0,13:02.5,1
21:20.5,7519,106.00254820555448,29.357175670816595,349.8689406802878,106.006782,29.356452,351.8,418.8911927190887,28104,-26,28104,-46,20,0,0,0,200,0,11,0,1831,0,13:02.5,1
21:20.8,463,105.94708493240142,29.36616876867361,673.4221745580435,106.006782,29.356452,351.8,5904.921903274946,28054,309,28054,-625,1223,5,0,0,500,0,7,0,1761,0,13:02.5,1
21:22.1,1459,105.98395734604746,29.36790777386708,405.0002118544653,106.006782,29.356452,351.8,2554.904668099839,29981,118,29981,-2591,2982,220,1,0,300,0,8,0,1054,0,13:02.5,1
21:22.1,165,106.00100016291931,29.347555721583454,383.4973255721852,106.006782,29.356452,351.8,1135.225213269759,20965,159,20965,208,740,21,0,0,200,0,9,0,3386,0,13:02.5,1
21:22.4,6457,105.98322531235773,29.370111950714044,528.20642702654,106.006782,29.356452,351.8,2748.858420459216,30350,366,30350,-431,967,3358,0,0,300,0,4,0,256234,0,13:02.5,1
21:22.4,294,105.99898829035774,29.34563122919869,348.768780794926,106.006782,29.356452,351.8,1418.2956825611097,21225,-12,21225,-46,38,8,0,0,200,0,12,0,1866,0,13:02.5,1
21:22.7,6675,105.98607286012944,29.33288136056682,405.3362011285499,106.006782,29.356452,351.8,3297.6608480151385,21759,91,21759,-1343,1615,0,8,0,400,0,15,0,1219,0,13:02.5,1
21:22.9,7333,105.97438605799476,29.382825194320052,500.34491464309394,106.006782,29.356452,351.8,4296.86460444331,31291,196,31291,1181,1768,0,0,0,300,0,4,0,1871,0,13:02.5,1
21:23.2,6651,106.01567285464752,29.364304162398906,347.18176084570587,106.006782,29.356452,351.8,1225.9550560234206,4476,-22,4476,112,80,363,0,0,200,0,6,0,27500,0,13:02.5,1
21:23.2,1862,106.00440485603056,29.35419080095863,350.0573596218601,106.006782,29.356452,351.8,340.75815031622045,22264,-29,22264,-46,18,0,0,0,200,0,11,0,2068,0,13:02.5,1
21:23.8,1442,105.9815089997259,29.386589696613147,468.65267562959343,106.006782,29.356452,351.8,4146.765794741905,32370,159,32370,-90,28,2,0,0,400,0,56,0,450,0,13:02.5,1
21:23.8,7970,106.0052427980473,29.358542178165678,376.11887669563293,106.006782,29.356452,351.8,276.7909968785446,32717,503,32717,-363,479,0,0,0,200,0,4,0,4396,0,13:02.5,1
21:23.8,670,105.98627888582227,29.344149692496448,382.0371052585542,106.006782,29.356452,351.8,2413.5453836148567,23559,70,23559,46,264,1,0,0,300,0,4,0,1049,0,13:02.5,1
21:24.0,3348,106.01446773743827,29.36145843030372,363.6292330669239,106.006782,29.356452,351.8,930.1184000002464,5336,72,5336,-224,436,72,0,0,200,0,9,1,1808,0,13:02.5,1
21:24.3,682,105.97871273351849,29.342267951770317,426.678095378913,106.006782,29.356452,351.8,3147.778448862818,24003,134,24003,-115,108,47,0,0,400,0,7,0,13940,0,13:02.5,1
21:24.3,7835,105.9949322052615,29.35104963431312,376.96786198951304,106.006782,29.356452,351.8,1297.4802101689534,24251,110,24251,-1320,1687,0,0,0,200,0,6,0,681,0,13:02.5,1
21:24.5,489,105.99936422157539,29.368949251380823,356.8287700600922,106.006782,29.356452,351.8,1561.3692250109866,33252,17,33252,181,617,17,0,0,200,0,26,0,1824,0,13:02.5,1
21:24.8,5788,105.99635994045478,29.353114751606046,362.3203335199505,106.006782,29.356452,351.8,1077.6222312349446,24992,55,24992,-46,46,3,8,0,200,0,51,0,1802,0,13:02.5,1
21:25.1,2063,105.9873979683879,29.3526810998135,364.05879953689873,106.006782,29.356452,351.8,1928.272654872336,25748,35,25748,-46,174,6,0,0,200,0,4,0,1245,0,13:02.5,1
21:25.4,355,105.99993055779541,29.355437137602365,348.30290823895484,106.006782,29.356452,351.8,674.785974100885,26040,-29,26040,185,39,1,0,0,200,0,8,1,1689,0,13:02.5,1
21:25.4,8467,106.00458110790714,29.356405670427215,373.2617135429755,106.006782,29.356452,351.8,214.86106390519527,26862,573,26862,-787,858,0,0,0,200,0,8,0,1519,0,13:02.5,1
21:25.6,7084,106.01193185720224,29.356914483737825,345.14895202126354,106.006782,29.356452,351.8,502.75614457997455,8414,-76,8414,67,66,25,0,0,200,0,12,1,38751,0,13:02.5,1
21:25.7,644,105.99705276828638,29.355308391603813,350.68900250736624,106.006782,29.356452,351.8,953.259315344949,26236,-7,26236,-46,80,1,0,0,200,0,28,0,1505,0,13:02.5,1
21:25.9,7692,105.98266469250821,29.355628413780305,442.5801419140771,106.006782,29.356452,351.8,2345.5475999999476,26777,220,26777,-138,1349,2,0,0,300,0,6,0,2459,0,13:02.5,1
21:26.7,4949,105.98781980164733,29.358768056694704,364.6841758452356,106.006782,29.356452,351.8,1859.2193999998651,27794,38,27794,92,156,42,0,0,200,0,23,0,707,0,13:02.5,1
21:27.0,7519,106.00253701283974,29.35729012900519,349.63176090922207,106.006782,29.356452,351.8,422.5659554466633,28270,-29,28270,46,35,0,0,0,200,0,12,0,2977,0,13:02.5,1
21:27.0,463,105.94656930838033,29.365456482254285,664.5637755384669,106.006782,29.356452,351.8,5939.850885576179,27970,299,27970,-463,1264,4,0,0,500,0,8,0,1475,0,13:02.5,1
21:28.3,2571,106.0096069980941,29.361427322594157,346.6927127642557,106.006782,29.356452,351.8,615.9834480595179,2644,-47,2644,-202,300,29,0,0,200,0,4,0,22145,0,13:02.5,1
21:28.3,1459,105.9825160871619,29.368630928940124,405.0668659536168,106.006782,29.356452,351.8,2716.147946323602,29981,111,29981,-2591,2982,220,1,0,300,0,8,0,1054,0,13:02.5,1
21:28.3,165,106.00100016291931,29.347555721583454,383.4973255721852,106.006782,29.356452,351.8,1135.225213269759,20965,159,20965,208,740,21,0,0,200,0,9,0,3386,0,13:02.5,1
21:28.6,6457,105.98322531235773,29.370111950714044,528.20642702654,106.006782,29.356452,351.8,2748.858420459216,30350,366,30350,-431,967,3358,0,0,300,0,4,0,256234,0,13:02.5,1
21:28.6,294,105.99898829035774,29.34563122919869,348.768780794926,106.006782,29.356452,351.8,1418.2956825611097,21225,-12,21225,-46,38,8,0,0,200,0,12,0,1866,0,13:02.5,1
21:28.9,6675,105.98607286012944,29.33288136056682,405.3362011285499,106.006782,29.356452,351.8,3297.6608480151385,21759,91,21759,-1343,1615,0,8,0,400,0,15,0,1219,0,13:02.5,1
21:29.2,7333,105.9744946941837,29.38195738430287,512.3680622084066,106.006782,29.356452,351.8,4224.62232993896,31205,215,31205,1068,1712,1,0,0,300,0,5,0,2259,0,13:02.5,1
21:29.4,6651,106.0155448619499,29.364425665457343,351.56834213715047,106.006782,29.356452,351.8,1226.8927655505352,4390,-1,4390,-67,21,1214,1,0,200,0,7,0,50726,0,13:02.5,1
21:29.5,1862,106.00440485603056,29.35419080095863,350.0573596218601,106.006782,29.356452,351.8,340.75815031622045,22264,-29,22264,-46,18,0,0,0,200,0,11,0,2068,0,13:02.5,1
21:30.0,1442,105.9814437443149,29.38654640045367,462.93984329514205,106.006782,29.356452,351.8,4146.497669033523,32359,151,32359,-90,18,2,0,0,400,0,57,0,450,0,13:02.5,1
21:30.0,7970,106.0052427980473,29.358542178165678,376.11887669563293,106.006782,29.356452,351.8,276.7909968785446,32717,503,32717,-363,479,0,0,0,200,0,4,0,4396,0,13:02.5,1
21:30.0,670,105.98627888582227,29.344149692496448,382.0371052585542,106.006782,29.356452,351.8,2413.5453836148567,23559,70,23559,46,264,1,0,0,300,0,4,0,1049,0,13:02.5,1
21:30.2,3348,106.01461130406608,29.361551939594413,363.63179231993854,106.006782,29.356452,351.8,947.489037276058,5336,71,5336,-224,436,72,0,0,200,0,9,1,1808,0,13:02.5,1
21:30.5,682,105.97871273351849,29.342267951770317,426.678095378913,106.006782,29.356452,351.8,3147.778448862818,24003,134,24003,-115,108,47,0,0,400,0,7,0,13940,0,13:02.5,1
21:30.5,7835,105.9949322052615,29.35104963431312,376.96786198951304,106.006782,29.356452,351.8,1297.4802101689534,24251,110,24251,-1320,1687,0,0,0,200,0,6,0,681,0,13:02.5,1
21:30.8,489,105.99936422157539,29.368949251380823,356.8287700600922,106.006782,29.356452,351.8,1561.3692250109866,33252,17,33252,181,617,17,0,0,200,0,26,0,1824,0,13:02.5,1
21:30.8,5788,105.99636213147004,29.353137739851412,360.25057045184076,106.006782,29.356452,351.8,1076.5316378871498,25004,44,25004,-46,24,3,8,0,200,0,52,0,2532,0,13:02.5,1
21:31.3,8467,106.00409518127988,29.356395436597452,373.2634688112885,106.006782,29.356452,351.8,261.8687332905196,26862,470,26862,-787,858,0,0,0,200,0,8,0,1519,0,13:02.5,1
21:31.6,355,106.00007331673005,29.355458287409938,348.3014373080805,106.006782,29.356452,351.8,660.7261614248492,26040,-30,26040,185,39,1,0,0,200,0,8,1,1689,0,13:02.5,1
21:31.9,644,105.99701379545606,29.355302904975474,352.4616909818724,106.006782,29.356452,351.8,957.090921536213,26235,3,26235,46,65,1,0,0,200,0,29,0,1183,0,13:02.5,1
21:32.1,7084,106.01196508810318,29.35676407342281,356.9846785245463,106.006782,29.356452,351.8,504.53318411536947,8606,58,8606,67,84,118,0,0,200,0,13,0,97382,0,13:02.5,1
21:32.2,7692,105.98255602565678,29.35562469300001,442.58402809035033,106.006782,29.356452,351.8,2356.1005198387397,26777,219,26777,-138,1349,2,0,0,300,0,6,0,2459,0,13:02.5,1
21:33.0,4949,105.9878523999007,29.358743903605276,365.11928921192884,106.006782,29.356452,351.8,1855.7192539918985,27787,40,27787,92,61,36,0,0,200,0,24,0,7242,0,13:02.5,1
21:33.0,4432,105.9862131886834,29.358197504466194,392.36459785327315,106.006782,29.356452,351.8,2007.1466474254046,27553,114,27553,-231,254,5,0,0,300,0,4,0,3215,0,13:02.5,1
